sdnEntryUid,sdnUid,lastName,sdnType,timeStamp,fetchedInformationUid
64150967-1e52-11e9-9f81-767479515eb2,7157,"FARMACIA VIDA SUPREMA, S.A. DE C.V.",Entity,2019-01-22 14:31:22,410e0b98-1e52-11e9-9f81-767479515eb2
6423b9ef-1e52-11e9-9f81-767479515eb2,7158,"FORPRES, S.C.",Entity,2019-01-22 14:31:22,410e0b98-1e52-11e9-9f81-767479515eb2
6432d0ed-1e52-11e9-9f81-767479515eb2,7160,GEX EXPLORE S. DE R.L. DE C.V.,Entity,2019-01-22 14:31:22,410e0b98-1e52-11e9-9f81-767479515eb2
644444fb-1e52-11e9-9f81-767479515eb2,7161,"OPERADORA VALPARK, S.A. DE C.V.",Entity,2019-01-22 14:31:22,410e0b98-1e52-11e9-9f81-767479515eb2
64546d1d-1e52-11e9-9f81-767479515eb2,7162,"VALPARK, S.A. DE C.V.",Entity,2019-01-22 14:31:23,410e0b98-1e52-11e9-9f81-767479515eb2
64640f43-1e52-11e9-9f81-767479515eb2,7163,AGUILAR AMAO,Individual,2019-01-22 14:31:23,410e0b98-1e52-11e9-9f81-767479515eb2
647b47ba-1e52-11e9-9f81-767479515eb2,7164,AGUIRRE GALINDO,Individual,2019-01-22 14:31:23,410e0b98-1e52-11e9-9f81-767479515eb2
6492eb92-1e52-11e9-9f81-767479515eb2,7166,ARELLANO FELIX,Individual,2019-01-22 14:31:23,410e0b98-1e52-11e9-9f81-767479515eb2
64ab6c46-1e52-11e9-9f81-767479515eb2,7167,FREGOSO AMEZQUITA,Individual,2019-01-22 14:31:23,410e0b98-1e52-11e9-9f81-767479515eb2
64c20dc2-1e52-11e9-9f81-767479515eb2,7169,GIL GARCIA,Individual,2019-01-22 14:31:23,410e0b98-1e52-11e9-9f81-767479515eb2
64da6b4c-1e52-11e9-9f81-767479515eb2,7170,HERNANDEZ PULIDO,Individual,2019-01-22 14:31:23,410e0b98-1e52-11e9-9f81-767479515eb2
64f7a0c8-1e52-11e9-9f81-767479515eb2,7172,MIJARES TRANCOSO,Individual,2019-01-22 14:31:24,410e0b98-1e52-11e9-9f81-767479515eb2
